id,config.fold,config.n_max,config.l_max,config.n_pretrain,config.n_finetune,config.hidden_size,config.n_layers,config.dropout,config.pre_dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,config.pre_structures_per_batch,config.pre_lr,config.pre_weight_decay,config.all_data,results.fine_tune.local.mae.train,results.fine_tune.local.mae.val,results.fine_tune.local.mae.test,results.fine_tune.local.rmse.train,results.fine_tune.local.rmse.val,results.fine_tune.local.rmse.test,results.fine_tune.structure.mae.train,results.fine_tune.structure.mae.val,results.fine_tune.structure.mae.test,results.fine_tune.structure.rmse.train,results.fine_tune.structure.rmse.val,results.fine_tune.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221124-152320-3383-gray-loss,0,8,8,3200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3494910365735054,0.3398838242865709,0.3495205244763787,0.4645695524218846,0.4483211769238941,0.4666410384848402,0.9421902677743432,2.4786651184307136,2.149351659638453,1.157372374760048,3.191237419309723,2.889675395929231,1669303400.373732,1669303609.195113,manual
221124-152320-3383-thin-disk,0,8,8,6400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3012123668382579,0.2923957243806836,0.3010573556796738,0.4009262486638609,0.3857954694630394,0.4002794702193105,1.0042456510300544,2.4542892889101293,2.2929105230145224,1.2933751863934688,3.243226308087045,3.003203734601758,1669303400.380254,1669303602.122039,manual
221124-152320-3386-able-rain,0,8,8,1600,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4091533606829304,0.3938015101582439,0.4100172472783515,0.5537164624340498,0.5275162764423815,0.5504817312197929,1.1360924737677602,2.5422437489975365,2.506605290482218,1.5344397041483218,3.300909516102503,3.2885237787159025,1669303400.377495,1669303611.853466,manual
221124-152320-3386-true-type,0,8,8,200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.5076323830267302,0.4944958768033324,0.4998514483871685,0.6665397715894799,0.6475495761576645,0.6543875975722874,0.6758508648837247,2.6665867164133656,2.637949178142182,0.898653072051958,3.43458964598347,3.5158802446347925,1669303400.36061,1669303603.098296,manual
221124-152320-3386-vast-ring,0,8,8,800,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3848011976084181,0.3736775003190633,0.3837202061721292,0.5132882340381396,0.4951349749780538,0.5119238866030148,1.6346699102185818,2.544222254455605,2.792954470483702,2.1366278202343447,3.22997839146026,3.516684143579361,1669303400.379698,1669303605.037238,manual
221124-152320-3387-deep-goal,0,8,8,400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4947042993255863,0.4865414566062882,0.4896224903288371,0.6546399398990946,0.6386299867838408,0.6451044609711463,0.7233066276784301,2.7720457696824483,2.6190479085909684,0.8738454643993887,3.582297580494865,3.447492482975467,1669303400.391518,1669303604.293438,manual
221124-152341-0014-cool-fire,8,8,8,-1,50,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.2992368845434995,0.2974039848071504,0.2935859174849556,0.3920349362598722,0.3879714046868881,0.3835018522467123,0.7992259110097438,3.529639000755388,3.269517676807153,1.1052989720875046,4.366192050385061,4.160767060043445,1669303421.001905,1669303649.150683,manual
221124-152446-9151-some-poem,6,8,8,-1,12,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.4580067506511169,0.4218457378890103,0.4498514735431632,0.5959346419079912,0.5421832976891657,0.5823844572563114,0.0077609381814909,7.359109070569176,6.792464420293535,0.0107137076323981,9.12677336673556,8.514876863303405,1669303486.915626,1669303731.617449,manual
221124-152542-7222-wild-exit,8,8,8,-1,6,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.4320174663323581,0.4881633570828897,0.4911894781028184,0.5959166981173474,0.6675025317136515,0.6737203520160671,0.0075040613601231,8.77840936888414,8.4717599575857,0.0081604738416073,12.00549068858814,11.347368086633011,1669303542.729999,1669303728.2632,manual
221124-152548-5100-wiry-bike,1,8,8,100,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4110387350790146,0.4110083365169191,0.4030695684513721,0.5455212195163471,0.5460685745884857,0.5305364177083713,0.7127032989814174,2.614894697273855,2.8587182676944,0.9537328356161864,3.3469543330764213,3.735936432577182,1669303548.510698,1669303761.225008,manual
221124-152559-5707-rude-boat,6,8,8,-1,12,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.469064613172081,0.4325479834206713,0.4606865019605335,0.6070659529635849,0.5541780382500083,0.5945862998135382,0.0113748870035124,7.306596972030362,6.846993249933769,0.0163093162642249,9.103292264365871,8.526523129617575,1669303561.262784,1669303832.286822,manual
221124-152601-2735-wild-sing,5,8,8,-1,25,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.368389100303136,0.3760121712484935,0.3662971531817877,0.4770290607253107,0.4883244635907786,0.4717566891124091,0.0095282424108881,5.397543207402864,5.74421502208389,0.0122771041750481,7.195468053558479,7.13387690823837,1669303561.274004,1669304258.104502,manual
221124-152605-2792-nice-rent,6,8,8,-1,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3544571932090706,0.3662109266462406,0.3609188070520596,0.476337172164702,0.4945980393737881,0.4888289501370074,0.9677237184629336,2.4501204711874087,2.3661764585788,1.2382423836834406,3.120675244750186,3.009305890463476,1669303565.279765,1669303719.965552,manual
221124-152642-1336-sick-fold,1,8,8,6400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.2923319317277024,0.294229115830801,0.2804199375149582,0.3962937938934732,0.4013818708194218,0.3763291049119695,1.9162343242967232,2.9349680388022423,3.236612313893373,2.2492014790885344,3.629247916962119,4.115981229349709,1669303602.134134,1669303763.480338,manual
221124-152643-1008-oily-cold,1,8,8,200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4063287508623332,0.4083471660672242,0.3944151704316546,0.5392879134896607,0.5418189387824025,0.5213390810749284,0.6904163721749887,2.414548622227217,2.433569967242428,0.9161193796324768,2.994936317433268,3.180815909242118,1669303603.101247,1669303802.002581,manual
221124-152644-3176-damp-host,1,8,8,400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4152920718196549,0.4200501114010118,0.4016208829985372,0.5539091043015885,0.5604188276241321,0.5314940039597735,1.0231883462360771,2.404651850179556,2.448916253724847,1.2999200684448728,3.0712356561126697,3.216661886919119,1669303604.31804,1669303751.899711,manual
221124-152645-0479-wild-crew,1,8,8,800,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4018478673133154,0.4056527345241763,0.3927208746160526,0.5305433252986628,0.5361395208790269,0.5147347210257586,1.134238890275225,2.7320193373858994,2.73984492874972,1.4338439990325826,3.3975951468580003,3.4459740471309432,1669303605.048374,1669303728.460024,manual
221124-152649-1977-pure-hole,1,8,8,3200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3284449925143929,0.3330223543268066,0.3148528183166713,0.4460382282462474,0.4532133411632663,0.422210583754617,0.8025444834287326,2.324910841734026,2.335591588573944,1.016899440697454,2.96035610886646,3.032142645643796,1669303609.198079,1669303757.206508,manual
221124-152651-8563-warm-cook,1,8,8,1600,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3651455035149191,0.3680652303568927,0.3502183386387745,0.4953147128366006,0.4990906272405013,0.4692004649018311,0.7667905668422001,2.1731677885384526,2.552208914411422,0.975159105466564,2.885795143346485,3.2388892166346013,1669303611.858303,1669303752.614015,manual
221124-152729-1666-easy-glad,9,8,8,-1,50,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.2702649172004697,0.270873645427651,0.2734970664176303,0.3516782125441238,0.3559864485036157,0.360352520602065,0.6001301430510284,3.631790357392697,3.783980792139654,0.7406663197288178,4.63567889829852,4.734989225715554,1669303649.16867,1669303897.767862,manual
221124-152839-9825-sour-risk,7,8,8,-1,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.2880237166266537,0.2862582663340251,0.2950474196658025,0.382425289771073,0.3792159138654197,0.3925496382610398,2.204010433003765,2.672497456460877,3.144008090225485,2.730994416818978,3.30153190108666,3.935928119451815,1669303719.982969,1669303860.336022,manual
221124-152840-6544-wary-salt,0,8,8,12800,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3175468572479447,0.3060224074117281,0.3180993318559081,0.4266675964584641,0.4082103101137179,0.4278326061461193,0.9116198440641892,2.439112696148927,2.396160667130491,1.1535321667785143,3.074500712531169,3.0049990132945568,1669303721.91306,1669304297.727172,manual
221124-152848-3041-mild-site,9,8,8,-1,6,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.4967140663490448,0.5134510995336138,0.5206163091680295,0.6362606339777754,0.6561370481269048,0.6643639909643806,0.0906968477781144,13.108927030665363,13.90370698648417,0.1231693028945567,16.22213744649451,16.463341461362106,1669303728.34193,1669303951.983429,manual
221124-152848-4739-gray-baby,2,8,8,800,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4098037253119747,0.4013571285068611,0.4147270108949152,0.5476187863609262,0.5365250846505782,0.5543013354225662,1.1432246110377335,2.236978767405454,2.3531760681648595,1.4582837486927245,2.861645129284024,2.998395313428478,1669303728.474363,1669303844.050427,manual
221124-152851-7132-rosy-pool,7,8,8,-1,12,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.3490473925718539,0.3599695490913387,0.3591762560296255,0.4501797848746807,0.4743968850871825,0.4723748746989211,0.0020947490056641,4.498999659799396,5.370413889422406,0.0027225300726554,5.855173728896723,7.598181556704039,1669303731.715331,1669303925.783492,manual
221124-152911-9107-this-show,2,8,8,400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3550117555365584,0.3475150542161768,0.3591521830187076,0.4690750502863351,0.4578441647358079,0.4730285683583968,1.896085104532004,2.612924954607984,2.869209230901195,2.35670366999717,3.258736974872012,3.621201472806933,1669303751.912354,1669303923.44823,manual
221124-152912-6167-tart-talk,2,8,8,1600,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3953542989359013,0.3840708761151564,0.3993268563619835,0.5280020209984064,0.5131176964295238,0.5335258616758617,1.0508991972012651,2.1894587684230684,2.3160974847048177,1.3460266374782028,2.7974089250369403,2.9983142587053244,1669303752.617178,1669303886.964984,manual
221124-152917-2188-that-gate,2,8,8,3200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3718717532763581,0.3634448629177467,0.3763215579299108,0.5084642419409314,0.500048853792543,0.5156771721606422,0.8948097107346282,2.0084038098722865,2.248401378993956,1.1571041119420564,2.546980404780986,2.936718162340858,1669303757.219359,1669303896.175365,manual
221124-152921-2277-wavy-card,2,8,8,100,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3775748813856318,0.3644653768596931,0.3795043160452149,0.4957629713715996,0.4788962862993597,0.4994433297355715,1.4657213777650846,2.592222075335923,2.811206539313015,1.9074658339466288,3.324537196664041,3.654202694225901,1669303761.22811,1669303929.487406,manual
221124-152923-4832-last-blow,2,8,8,6400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3603334688299161,0.3546431665829916,0.3638985048732997,0.4858462181738669,0.4826273035764307,0.4953728841767884,1.153136493596992,2.1709578166035635,2.5253162210336564,1.3999760680938245,2.721231782672024,3.157524521408307,1669303763.483698,1669303921.694837,manual
221124-153002-0144-high-main,2,8,8,200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3918267492902755,0.3776089773417572,0.3932342403281709,0.5169670698719278,0.498891172564641,0.5215164768684387,1.1359249727379424,2.642103552625485,2.5100300113000715,1.519138018156206,3.3475430747984003,3.275955708604267,1669303802.014968,1669303935.466553,manual
221124-153032-2964-aged-time,7,8,8,-1,12,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.3354160686931178,0.3429481281308083,0.3409295277423809,0.4300665289086252,0.4507008655365635,0.4460387266080319,0.002740341197447,4.317460915609433,5.06609573256891,0.003393313905546,5.701994702764755,7.116775061392347,1669303832.297363,1669304052.564334,manual
221124-153044-0621-even-edge,3,8,8,800,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3825798046828086,0.3894954888478721,0.3707327674089126,0.5217512347787187,0.530897304607561,0.5038376590868806,0.968358088662557,2.3968594987251586,2.365114207863817,1.1610853629477027,3.126398869048224,2.955424197353938,1669303844.062543,1669304013.770659,manual
221124-153100-4028-warm-wine,8,8,8,-1,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.2618946523928382,0.2585904945881159,0.2586239967981164,0.3520436613891646,0.3455496295313832,0.3439633324730248,0.9140459695081476,2.104546418230913,2.0468251921013194,1.1786271095247896,2.6072531747842085,2.676516597047668,1669303860.404519,1669304037.730846,manual
221124-153126-9758-full-hole,3,8,8,1600,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3475448508369816,0.349825211903067,0.3383817429580725,0.4729449540597782,0.4760950400650204,0.4633962574117839,1.0167003681006623,2.3430766752054284,2.328348931344369,1.2940711723079446,2.965323075682029,2.8073976556282263,1669303886.976315,1669304017.688044,manual
221124-153136-1869-ripe-cost,3,8,8,3200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3360564843551805,0.3380723370946712,0.329920140674721,0.4557662529259504,0.4593037055382126,0.4474984127039552,1.460122476161053,2.85319719559936,2.5585518692495293,1.866741900509489,3.655876751662638,3.222305218116147,1669303896.187354,1669304034.753066,manual
221124-153201-7016-pink-wing,3,8,8,6400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3257868001928015,0.326173801558564,0.32240763264036,0.4394781055854906,0.4394250419765385,0.4394509361167287,0.9595244326948013,2.280659586723816,2.267499913486124,1.2150546018310473,2.8614143204003324,2.8182132001612703,1669303921.702114,1669304050.749737,manual
221124-153203-5455-huge-part,3,8,8,400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4056536318957603,0.4089621008359314,0.399469030094277,0.5496154765203626,0.5546201218435984,0.539873716032801,1.440394580047261,2.413593180973608,2.403314443688618,1.71704741875667,3.1753011656318217,2.917147446906371,1669303923.545972,1669304075.905597,manual
221124-153205-7952-pale-date,8,8,8,-1,12,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.2745883101340895,0.2619955009680441,0.2634258351217004,0.3676066725960892,0.351356869848936,0.3487006237532356,0.0032980200653582,3.899758387971085,3.9512132113314062,0.0041023689076477,4.899053794281538,5.112943445469286,1669303925.796866,1669304110.945937,manual
221124-153209-4906-fake-home,3,8,8,100,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4080422816255459,0.4125761097040976,0.3992165046130362,0.5414263581539828,0.5479153162798288,0.5277060556681605,1.098466394123503,2.651232777739545,2.508153112560376,1.4281383854011442,3.332891555474879,3.122692188937723,1669303929.491108,1669304108.392112,manual
221124-153215-4698-kind-tank,3,8,8,200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4392691445405848,0.4444838578605268,0.4306114417962292,0.5947660760091212,0.6017992612617687,0.5831437856641998,2.039975580024016,2.878128570115796,2.79858084617757,2.6921311363557705,3.7194745078184206,3.647746225118336,1669303935.470243,1669304097.904801,manual
221124-153255-4354-tidy-wine,6,8,8,-1,25,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.3843187282924366,0.3683780923926391,0.3877462385010881,0.4952512011332418,0.4689239164666023,0.4989957911409965,0.037645895085443,4.982462741191795,5.22077859502721,0.055033556803503,6.301840992688228,6.640490288029322,1669303975.443282,1669304188.620466,manual
221124-153307-7119-glum-high,0,8,8,18000,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.257750228485592,0.2481897106943155,0.2604139144254121,0.3440292234480988,0.3285250997188057,0.3478861771262694,0.8349662463222444,2.4226883141402005,2.0494620390054927,1.0442029616213806,3.0711718459464685,2.7658305250908226,1669303987.740971,1669304566.530999,manual
221124-153333-7785-nice-unit,4,8,8,800,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3837654991847184,0.3832875216404959,0.3865684782390391,0.5157149197527688,0.5172517639005172,0.5185973801909135,1.4306197993324576,2.671643121492258,2.7070271151088305,1.7715703579637456,3.3591019666201127,3.28028550471548,1669304013.778923,1669304144.104809,manual
221124-153337-6916-wavy-mine,4,8,8,1600,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4351688437860748,0.4382821190431189,0.442771223496209,0.5866754307418865,0.5948924087907618,0.5974860823022622,0.8930986039945887,2.363173263722824,2.3720021016358754,1.082356033043523,2.969758651497075,3.026449201183905,1669304017.692165,1669304166.318953,manual
221124-153354-7600-dual-duty,4,8,8,3200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3020854818875881,0.3051598391012887,0.3073826471813505,0.4048203488788674,0.4111840564323517,0.4102460151614332,1.324804143492638,2.3922062935617863,2.160556628322852,1.6348336223986315,2.9816217121765423,2.7621290554650164,1669304034.76048,1669304166.54981,manual
221124-153357-7361-pale-plan,9,8,8,-1,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.2160754746299193,0.2168316506578876,0.2167059193151772,0.2828621114534945,0.2838357745364296,0.2835067271457742,1.1395175909602628,2.025434803291981,2.056442771568234,1.443435472170426,2.64366472544025,2.598745757796369,1669304037.736591,1669304232.936742,manual
221124-153410-7530-rash-data,4,8,8,6400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3275994215402359,0.3302818824354602,0.3301778066749473,0.4384166287679585,0.44405378925767,0.4415933500493466,1.3595865320481304,2.299114295200862,2.3797182381670168,1.6745415910652288,2.8952876527636864,3.0238457825419163,1669304050.753451,1669304177.543483,manual
221124-153412-5891-male-size,8,8,8,-1,12,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.3232804177130858,0.3031981194688716,0.3056482480281617,0.428714581777092,0.4019493301064956,0.4040206380054689,0.0075737974852927,4.213890337113837,4.553137617844431,0.0090163169806606,5.290332070379187,5.884511816733716,1669304052.589764,1669304257.646452,manual
221124-153435-9152-soft-pipe,4,8,8,400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3758689992812035,0.3760044997198863,0.3786418201040522,0.4931917095246419,0.4953639768048953,0.4964026546109171,1.1539666905237245,2.48743124377083,2.531239885697872,1.5134624100218963,3.1948848376923453,3.172439992145839,1669304075.915665,1669304208.774485,manual
221124-153457-9081-wavy-east,4,8,8,200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4043414924136645,0.4102308269152642,0.4158822685625321,0.5331879323733746,0.5407557580104653,0.5517717775743929,1.0441341343179196,2.697810252075742,2.8933446008829207,1.4204505562505394,3.4881270099162776,3.590216549577796,1669304097.908624,1669304229.099574,manual
221124-153508-3955-blue-shoe,4,8,8,100,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3598691224024298,0.3669391595028063,0.3659849849444515,0.4722923949085786,0.4819503025844376,0.4822777423030504,1.1625859572006427,2.390339529883628,2.597923508092844,1.4570697855710475,3.1481886012496094,3.30870581574712,1669304108.395943,1669304287.834223,manual
221124-153510-9855-fast-drag,9,8,8,-1,12,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.696189690791574,0.654263670784257,0.663430745844553,0.8676134848541416,0.8105566384227195,0.8140063650409413,1.2618169684245306,15.90257079033472,16.766738221812446,1.878666312252901,19.698704119999643,20.51391615064324,1669304110.986064,1669304254.055958,manual
221124-153544-1131-weak-beer,5,8,8,800,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3792892981325851,0.3846195086951016,0.3780901757017027,0.5095817686762439,0.5235002020605084,0.5106147181794591,1.740793655233353,2.58689921566535,2.9404095672412347,2.013568049426087,3.219179711751046,3.6951615806998497,1669304144.113483,1669304286.016341,manual
221124-153606-3277-past-keep,5,8,8,1600,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3052712131906211,0.3101826698662919,0.3044225339184699,0.4138842702974271,0.4232740030128305,0.4133117261752587,1.565150168295984,2.3556076958607544,2.631879629452893,1.9672942585688733,3.132931365906841,3.332979334423817,1669304166.328176,1669304278.337807,manual
221124-153606-5622-best-hour,5,8,8,3200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3500422805963518,0.3568220607546671,0.3490333180709172,0.4685501614025168,0.4845619244318686,0.4690713383874397,1.3163068715393924,2.28709503105001,2.3780199439975847,1.6502650172766848,2.960411312486706,3.20488127823033,1669304166.563215,1669304293.528209,manual
221124-153617-5468-ugly-bear,5,8,8,6400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3580801216452526,0.3628566485052416,0.3582642231388568,0.4819151283309577,0.4949979348456137,0.4825749888129683,1.02362321993469,2.1967984810996573,2.287247007509743,1.2919717350806696,2.8821603054837044,2.929186507630817,1669304177.547281,1669304307.669734,manual
221124-153628-6505-rosy-team,7,8,8,-1,25,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.3376594772942314,0.3607847833630188,0.3544298713831116,0.448084335896215,0.4711372752624231,0.4622350681708219,0.5492033434401674,5.781447913356659,5.9976965320530535,0.7702143000125569,7.431282210271709,7.974707766985087,1669304188.651489,1669304398.12081,manual
221124-153648-7863-trim-head,5,8,8,400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4010114292634003,0.412096782646173,0.4040307589816675,0.5256951071609867,0.5410026085022622,0.5296680837707173,1.4012093983227594,2.826602903639974,2.4927371058324947,1.831509099922348,3.605144312958517,3.454744156369608,1669304208.786802,1669304321.809016,manual
221124-153709-1028-fond-work,5,8,8,200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4068818003074768,0.4139254063084411,0.4098391535330293,0.5386261349751109,0.5540520986135434,0.5470310967868753,1.18836515064584,2.749238049594337,2.7921366172892474,1.609815125343454,3.5276900508225126,3.58131249841407,1669304229.103208,1669304359.297812,manual
221124-153737-6560-neat-sand,9,8,8,-1,12,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.6329446123588,0.597876775688438,0.6014309782811512,0.7987562921990219,0.751544696807119,0.7478173887371384,1.086819474670392,14.259018383863872,14.914067120454993,1.487880975073054,17.614877945013486,18.248580257938347,1669304257.657054,1669304502.727566,manual
221124-153738-1209-live-user,6,8,8,-1,25,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,False,0.3687235953861939,0.3539553982274148,0.3691424171538611,0.4788819679944415,0.4540955227559922,0.4808721096237915,0.0498769589087169,4.947015097373339,5.080409611053825,0.0690222220780832,6.212515558231545,6.334115590824703,1669304258.122638,1669304438.409655,manual
221124-153758-3491-oily-good,6,8,8,1600,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3573176170912224,0.3694706746943344,0.3630161583237777,0.4760617775281348,0.492286190135151,0.4866316805702758,1.0033828715813329,2.538222244220648,2.335997192870002,1.2669555112376267,3.3240967413998987,3.068060310678764,1669304278.349596,1669304404.620961,manual
221124-153806-0196-dear-safe,6,8,8,800,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3730278533326391,0.386851376717067,0.3804883344895681,0.493807122754067,0.5099504255850585,0.5083095592528339,1.6170328076666742,2.516698642524671,2.5105597023223045,1.9947941243866272,3.2233296587093827,3.2220924417806303,1669304286.020065,1669304415.925762,manual
221124-153807-8424-wavy-head,5,8,8,100,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.4058429504977646,0.4113931561728725,0.4074443454993995,0.5366599949645794,0.5497104726569284,0.5434420079033975,1.0549382784052996,2.3821042176465803,2.6421283521203303,1.3772038076593267,3.058386670451977,3.296433021193996,1669304287.848108,1669304436.863195,manual
221124-153813-5475-neat-mood,6,8,8,3200,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3223824952516221,0.3320736356929077,0.3248331703668533,0.4295862510790623,0.4414287220020778,0.4393900437620601,1.895447495370598,2.81827327395322,2.6400370118144623,2.2916659672145685,3.4491011341377864,3.326959102454713,1669304293.547985,1669304401.394367,manual
221124-153817-7404-near-pain,1,8,8,12800,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.2801157456456313,0.2829262062947981,0.2706774819887035,0.3718953225228817,0.3782094896719249,0.3574749740579597,0.4650436979180777,2.341497252067273,2.292721848412995,0.6415185977429944,2.8761891684275414,3.003246072484526,1669304297.741105,1669304901.854064,manual
221124-153827-6733-high-vast,6,8,8,6400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.2675770256259793,0.2735508186010191,0.2700817478729843,0.3603283367323702,0.3681526217779821,0.36789707964202,1.2208836567231116,2.4244350752176635,2.140431565588829,1.5278201847659412,3.04135647772138,2.7868917285923143,1669304307.67373,1669304469.230797,manual
221124-153841-8206-lean-pipe,6,8,8,400,-1,827,3,0.0,0.5,CELU,Adam,0.01391,0.00054,200,50,0.000931,1e-06,True,0.3892714090138759,0.3920005479520471,0.395456210514907,0.5158901734594149,0.5190453133482628,0.5272695209474385,0.97271385585716,2.7624086697535937,2.634608546555839,1.3386756360867444,3.487682201015467,3.3945528294594114,1669304321.821294,1669304458.708535,manual
