id,config.fold,config.n_max,config.l_max,config.n_train,config.hidden_size,config.n_layers,config.dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,results.local.mae.train,results.local.mae.val,results.local.mae.test,results.local.rmse.train,results.local.rmse.val,results.local.rmse.test,results.structure.mae.train,results.structure.mae.val,results.structure.mae.test,results.structure.rmse.train,results.structure.rmse.val,results.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221026-051758-0024-tame-mail,8,8,8,-1,138,4,0.3776,ReLU,AdamW,0.000819559043497,0.0013447993927875,60,0.5623548724293144,0.5652546072955283,0.5654428829354393,0.7443626050981647,0.7495924590518616,0.7470593203294663,9.379882924831769,10.019964820772062,9.805265014139565,12.768858270147753,13.314238859789231,13.032471237810526,1666757878.002892,1666757907.025673,random
221026-051806-5828-able-game,2,8,8,-1,1865,5,0.0710399999999999,CELU,AdamW,2.862794165665945e-05,0.0096410926039459,876,28.098143977621348,33.0297909256292,26.929005645081823,43.18098006741601,389.6193154574432,41.428963586909376,353.9588907204054,609.0320250996704,356.0246702788341,447.4636472043938,3139.670326891706,451.9704221500141,1666757886.598392,1666758066.265226,random
221026-051827-0299-tall-diet,9,8,8,-1,138,4,0.3776,ReLU,AdamW,0.000819559043497,0.0013447993927875,60,0.5872964765012911,0.5809449849214775,0.592428397127166,0.7800385605421876,0.7724146372229954,0.7873672286729119,11.509276699603138,12.19596458999488,12.184850446288804,15.972554302454336,16.39871796666878,16.408758450393226,1666757907.030343,1666757936.20569,random
221026-051828-4384-zany-hell,8,8,8,-1,1410,4,0.2656,ReLU,AdamW,0.0105850120808859,0.0116454829623027,45,0.8985802660485485,0.9011819838283044,0.8889444872972905,1.112994406739105,1.1161500258196626,1.1023716116738322,41.27555271935189,40.63669391949387,40.54797071929293,46.08697663428091,45.61401747874528,44.85340530060071,1666757908.439013,1666758155.81866,random
221026-051907-0110-keen-beer,5,8,8,-1,17,1,0.224,ReLU,AdamW,0.0012915496650148,0.0008274085499715,9,0.525733925302755,0.5385057304781078,0.5325156401172695,0.6978585687593476,0.7180954039398015,0.7110748878497758,2.602788662725886,3.0589818021348667,3.2318128329070475,3.281357759109184,4.031004615187351,4.048995875259349,1666757947.02805,1666758288.67236,random
221026-051931-5243-arid-suit,4,8,8,-1,850,4,0.096,ReLU,AdamW,2.1544346900318823e-05,0.0006667607160816,6,0.5637457337930719,0.5610697975874569,0.5727359770906761,0.7614715788262463,0.7556992651807648,0.7659963372319325,2.4705904117504693,3.7792212563169225,3.9368347069583898,3.4280593783579274,4.798807793258068,4.834201639202551,1666757971.524883,1666758151.952777,random
221026-051946-7496-left-sock,2,8,8,-1,283,4,0.3552,CELU,AdamW,9.182542835656282e-06,0.0234879440835324,14,0.9562709912838232,0.919392013769616,0.9632149507432454,1.2736527861341302,1.229478488086102,1.2877701072628762,45.22716821714007,43.204176800305056,46.7060688175656,59.97739190573749,58.49279555505901,61.69038764942677,1666757986.750208,1666758108.614656,random
221026-052015-7799-oily-date,6,8,8,-1,331,2,0.3686400000000001,CELU,AdamW,2.483486070210905e-06,6.374391808854912e-05,227,0.5500225704986607,0.5605341954628147,0.5558913638210976,0.7180492391447112,0.7302277184073948,0.7324918469806533,2.231350761947303,2.8281570901809,2.7345911378030285,2.852134835027836,3.5345846434125163,3.545388607662858,1666758015.780649,1666758248.312706,random
221026-052038-3040-calm-base,0,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.6193352878967181,0.6134881799240323,0.6106284242953843,0.806175385278685,0.7948646896383589,0.7966225599568131,3.984406418613456,4.967078463976993,4.8235280722808165,5.024598673887216,6.142589647126794,6.1192558984523,1666758038.30505,1666758145.394714,random
221026-052040-4072-taut-hell,0,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.9040581605787368,0.8991957218674429,0.8918629905735561,1.114773890396073,1.1013456226336986,1.1023541549365308,41.32899664101987,41.37423559901556,41.31330346426412,46.058387375958645,44.95832845554765,46.19129677596744,1666758040.408537,1666758210.870637,random
221026-052106-2700-worn-ball,3,8,8,-1,1865,5,0.0710399999999999,CELU,AdamW,2.862794165665945e-05,0.0096410926039459,876,9.271056063917223,9.22452759821918,9.263203254862775,17.404448439483986,16.803756756670765,15.428117705719094,176.00605089794786,188.5311040968154,175.422459618406,220.561488725987,239.2202489840901,216.8123874882613,1666758066.290247,1666758586.36319,random
221026-052148-6208-good-mail,3,8,8,-1,283,4,0.3552,CELU,AdamW,9.182542835656282e-06,0.0234879440835324,14,3.8108729316727854,3.759344018972093,3.855601130668331,3.9674099389851145,3.926602218787061,4.004302412747942,244.415332866532,241.3592577700617,247.7165518259202,248.67124257061744,245.7235047509108,252.02930652049983,1666758108.62138,1666758246.340802,random
221026-052225-3981-sour-hold,1,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.634995415319274,0.6362481481939426,0.6279065876591324,0.828287789034869,0.8312360632208862,0.8188348750781825,4.367015270812988,4.973658347931621,5.147293848145112,5.445122530659321,6.817706348372352,6.610105164382681,1666758145.398434,1666758258.307208,random
221026-052231-9572-rare-hand,5,8,8,-1,850,4,0.096,ReLU,AdamW,2.1544346900318823e-05,0.0006667607160816,6,0.5689456926550935,0.5724802707321878,0.564114561480583,0.7612939836141853,0.7673868043943194,0.7490108782085645,2.665956016350143,4.25130599641109,4.274584793475088,3.799596550664827,5.384777016486343,5.316190657303518,1666758151.957798,1666758390.53196,random
221026-052235-8212-left-sale,9,8,8,-1,1410,4,0.2656,ReLU,AdamW,0.0105850120808859,0.0116454829623027,45,0.8986124640152562,0.8882294927080029,0.9024750152680716,1.1126653064185352,1.10285591667323,1.117412647124131,41.21291884762016,41.22622459939238,40.71841610575632,45.93056402548174,46.224483477992514,45.66092083498319,1666758155.821755,1666758437.542131,random
221026-052330-8753-wary-bend,1,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.7179185721663941,0.7384180540774317,0.7034256702670888,0.9355521539496412,0.953792814138771,0.9137744549305292,10.300135539592482,10.686001423678674,10.442173866569656,12.647014842744788,15.294562825793845,12.032587484781024,1666758210.875796,1666758263.632793,random
221026-052345-8282-some-burn,0,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.6038818449976647,0.6006757281130288,0.5910080927999768,0.7964995832738284,0.7865055774159166,0.7776056205266222,2.611547953816446,4.243484622966667,4.627444388230209,3.445937351879488,5.69054106497742,5.788464227798614,1666758225.829876,1666758346.916191,random
221026-052406-3461-deep-mail,4,8,8,-1,283,4,0.3552,CELU,AdamW,9.182542835656282e-06,0.0234879440835324,14,12.446999130778774,12.455485427888636,12.396698860680509,12.496227588580354,12.505342399509477,12.448946701451788,797.3367463659215,797.739298767313,794.257089516991,798.6564482485171,799.0578155470528,795.5934416900199,1666758246.346558,1666758387.830603,random
221026-052408-3188-kind-disk,7,8,8,-1,331,2,0.3686400000000001,CELU,AdamW,2.483486070210905e-06,6.374391808854912e-05,227,0.5499692980857124,0.5509935549715792,0.5620066057010722,0.7180376916545993,0.7155836630758351,0.7318871364887735,1.733745964646856,2.383388266905339,2.579452085022625,2.210369489711188,3.0234459804373195,3.1113337931583964,1666758248.339003,1666758663.174373,random
221026-052418-3108-sore-male,2,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.6286332100235827,0.6086390405494702,0.6312354955818794,0.8158880883242089,0.7888427627079247,0.8190601730465058,4.347787018450721,5.077118719152156,5.456863968151061,5.5240805667786335,7.105340679621225,7.86230488267064,1666758258.325009,1666758368.621314,random
221026-052423-6381-twin-site,2,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.6451751559502221,0.6317127192754811,0.6486937661244617,0.836116525887226,0.81660281258822,0.8373377219064918,7.61555758783939,8.068669607867006,7.939809286747201,10.578525469524571,10.79669135799442,10.613499840715477,1666758263.638687,1666758327.835163,random
221026-052448-6775-this-play,6,8,8,-1,17,1,0.224,ReLU,AdamW,0.0012915496650148,0.0008274085499715,9,0.5154941832124545,0.5310975850195019,0.5237402023477598,0.6852682224157667,0.701783134814585,0.701160373674094,1.8796200507529968,2.589133532162089,2.5463826370463374,2.3530935281737104,3.2970327926417866,3.2817648130939143,1666758288.69241,1666758602.354413,random
221026-052527-8450-loud-band,3,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.6336558087227426,0.6512893355910929,0.6161366060074149,0.821314991871422,0.841040427677621,0.800728602721137,5.547737900881053,5.711505222974138,6.03640822488961,6.959957401441009,6.965868495843512,7.67818340207187,1666758327.845744,1666758375.938607,random
221026-052546-9208-rosy-meal,1,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.5718267288522196,0.572872622840065,0.5692426251642024,0.744825109470934,0.7445128713422523,0.7374981346509393,3.0459906539803416,4.510871639109868,5.017042078540653,3.791158829190835,5.859589027159105,6.576606007957647,1666758346.921336,1666758407.893567,random
221026-052608-6249-only-game,3,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.6201654317870268,0.6365088665327433,0.6011425001483542,0.807469904243386,0.8325224109171706,0.7884524309427609,5.135841096202144,6.389488908482965,5.837292874209638,6.507950598331906,7.62988440552258,7.472929306519794,1666758368.625302,1666758427.373579,random
221026-052615-9420-mild-body,4,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.8938624290697884,0.9069575251002212,0.920843572036315,1.1246066839515103,1.1357184414423944,1.153523236702852,35.52649470217768,35.92803735287712,37.581954585877725,42.36956289080713,42.05344977983231,43.21112987542095,1666758375.943431,1666758444.683566,random
221026-052627-8367-icky-wall,5,8,8,-1,283,4,0.3552,CELU,AdamW,9.182542835656282e-06,0.0234879440835324,14,0.8988971233577896,0.915047745762232,0.9118349440319844,1.1096319484444572,1.1297435456702547,1.1154364091262818,41.20564149516303,41.37329831891399,42.04424607054022,45.917189954146494,46.26840702132336,45.942047422444965,1666758387.837137,1666758548.492292,random
221026-052630-5364-real-dear,6,8,8,-1,850,4,0.096,ReLU,AdamW,2.1544346900318823e-05,0.0006667607160816,6,0.5456062041174324,0.5499427527570638,0.5460151138518686,0.7283832602951693,0.7328661808426129,0.7389660509552118,3.10915354464479,4.695675913328205,4.238533721689962,4.212278291019326,6.279541993254249,5.6242388136534585,1666758390.536981,1666758598.633535,random
221026-052647-8979-aged-pair,2,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.5603282676781309,0.5439690608399461,0.5579574319376358,0.7314724137780847,0.7095450332922334,0.7284375461927878,2.48116402087036,4.51452228071788,4.370566025285047,3.1267697518443653,5.974200719777986,6.371698290153473,1666758407.917063,1666758460.991091,random
221026-052707-3772-slim-bite,4,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.6064167664013767,0.6114510066479718,0.6231374342889597,0.788086536901625,0.7916616311031462,0.8123456484580212,4.819172030954041,5.6451571368282165,5.80951023585525,6.050353578937196,7.120779663509821,7.032375387740263,1666758427.377601,1666758497.904211,random
221026-052713-4008-nice-high,3,8,8,-1,94,2,0.384,Tanh,AdamW,5.994842503189409e-05,9.5547648748522e-05,9,0.529947178437965,0.5463666457939056,0.5126926157406004,0.6946859194699214,0.7167153026221641,0.6718165573844354,2.8881767936224514,4.03795488813893,3.9338309099533095,3.684534770253434,4.995160029477701,4.799453164279512,1666758433.422459,1666758704.290072,random
221026-052724-6874-true-safe,5,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.8044960148435272,0.7937181295753845,0.8110277122073036,1.0553525132113648,1.0467356021227503,1.0648231948498157,8.522351894240817,7.83685913111989,9.598671173831418,10.810227230079892,9.736566315441022,11.810919167833465,1666758444.688703,1666758498.380742,random
221026-052740-9962-grim-tell,3,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.5800872897830998,0.5939322856396303,0.5646050207230764,0.7537279935586582,0.7730513511341918,0.7337344103649991,2.869268458513288,4.329741659189292,4.195762993152995,3.6077951860855233,5.201260850035808,5.336198267461587,1666758460.996765,1666758503.463076,random
221026-052817-9083-this-park,5,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.655510109929157,0.660605174220283,0.6542111490771282,0.8529634505649579,0.8656837911713005,0.8540710792770598,4.462461836720569,4.802642749498054,5.444994471414928,5.682670520416077,6.101402943884525,6.697432526930609,1666758497.908726,1666758584.581969,random
221026-052818-3871-dual-give,6,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.6835517720830717,0.6855111820266101,0.6831844658019185,0.8868214307506904,0.8836815603097946,0.8873144626673363,7.55640844940293,7.4156572989181715,6.698493028784073,9.170440773058456,9.320858995837533,8.290351734280701,1666758498.388601,1666758549.190473,random
221026-052823-4676-zany-bird,4,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.7574558056953227,0.7653646850523808,0.7766137261819793,0.997764604587791,1.0144574146853602,1.0184928316151711,4.449536101700745,6.952881173753936,6.821259277071995,5.883725307894474,8.73075180786298,8.692189621290796,1666758503.46811,1666758566.39593,random
221026-052826-6043-huge-boat,0,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5298656596997936,0.5195564032994479,0.5219424352560259,0.6962937069238845,0.6786130724492884,0.6840910617388353,2.956380692223345,3.4772072668585543,3.676516199562584,3.871195488270652,4.260456515947948,4.593403995242882,1666758506.605227,1666758673.051386,random
221026-052908-4979-firm-work,6,8,8,-1,283,4,0.3552,CELU,AdamW,9.182542835656282e-06,0.0234879440835324,14,0.8896631906617994,0.8848523074437463,0.9025466996004649,1.1138653692694152,1.1167936182179885,1.1313132022480912,40.88676841510408,41.15989327135773,40.939610844196345,46.07330279084067,47.09760246896533,46.51322395085478,1666758548.498392,1666758676.149906,random
221026-052909-1938-sour-pipe,7,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.7049672570005159,0.7134256639401465,0.7063918551970984,0.922791570531544,0.9289556276582228,0.9187018421095778,9.770967153693348,9.584298099628665,10.288236697131875,12.451084151160307,11.299628617611026,13.338449954002348,1666758549.194205,1666758611.263741,random
221026-052926-4017-spry-mail,5,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.5781281003705346,0.5844139163675887,0.5813245298447022,0.7499929348267087,0.7621724065236946,0.7560844090691943,4.293678967202356,5.396525200996621,5.63192013408784,5.45178974211752,6.881186315609307,7.045123181217508,1666758566.402239,1666758612.712034,random
221026-052944-5862-thin-pace,6,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.6228396845270829,0.625515680124089,0.6260218791132727,0.8048148277088052,0.8068750951572364,0.8117654968702778,4.281261020312805,5.664416376616547,4.094647410258058,5.383030269108491,6.980070461097991,5.564756126942021,1666758584.586554,1666758671.24787,random
221026-052946-3675-pure-shoe,4,8,8,-1,1865,5,0.0710399999999999,CELU,AdamW,2.862794165665945e-05,0.0096410926039459,876,2.437371172302235,2.521827460324775,2.4651685860326267,4.630728167510451,10.63712794443966,11.348540048322787,77.05493030595919,82.78968195967666,81.29130291790688,91.53667375193672,119.84148952307024,117.11274373391646,1666758586.36804,1666759688.447464,random
221026-052958-6370-vast-dump,7,8,8,-1,850,4,0.096,ReLU,AdamW,2.1544346900318823e-05,0.0006667607160816,6,0.5725438640548168,0.5692854434507902,0.570418675543284,0.7708748981934019,0.7603054759662858,0.7616367363665145,3.0280398406079647,4.251717182814069,4.770770805552671,4.113169407613105,5.617444136209516,6.19350710750141,1666758598.6556,1666758826.460545,random
221026-053002-3595-cold-poem,7,8,8,-1,17,1,0.224,ReLU,AdamW,0.0012915496650148,0.0008274085499715,9,0.49188252065379,0.496247041892028,0.4977144613355389,0.6492074349133807,0.6528264904442814,0.6549454659650907,1.823875638454315,2.470169693203467,2.721354245425969,2.4199465048729145,3.0878989370338226,3.3168770007828745,1666758602.360066,1666759046.755153,random
221026-053011-2683-limp-pick,8,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.6329415802120206,0.6418475079860109,0.6449924125624711,0.8228030677888339,0.8385208499005992,0.8373869562253357,7.698012476166127,8.608372635806663,7.637066481452875,9.95193569172014,10.76791204628421,9.616671145308548,1666758611.269544,1666758678.783366,random
221026-053012-7176-pale-hand,6,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.5761921167229529,0.5731005691967361,0.5812119916385682,0.7505574525397711,0.7426449087317761,0.7625366368635971,4.900927139674776,5.653173014553869,5.688667343917023,5.730016499535508,6.938307571080067,6.821434095678303,1666758612.718111,1666758668.878686,random
221026-053019-1829-worn-call,7,8,8,-1,22,2,0.1152,Tanh,AdamW,1.978318882784162e-06,0.0001320824160193,13,0.54702525292853,0.5502239326950524,0.5450581453094812,0.7134469246186453,0.7189134890509316,0.7065065145670905,2.4694876579896823,3.5611604820207257,3.659905465818044,3.0741650159122105,4.351165488276393,4.629686933664733,1666758619.183354,1666758925.37873,random
221026-053103-1795-tart-dish,8,8,8,-1,331,2,0.3686400000000001,CELU,AdamW,2.483486070210905e-06,6.374391808854912e-05,227,0.5337095612919678,0.532020965866121,0.536720568392867,0.6961550987377289,0.6946411426469169,0.6979507053732616,2.052018261131957,2.690124655891906,2.466405489808176,2.589497507763776,3.461076807008708,3.1099690013076864,1666758663.179883,1666758974.250277,random
221026-053108-8848-both-hell,7,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.595207905207253,0.6008069105650283,0.5914266858200387,0.7738150344489998,0.7824708458498546,0.7666251014279296,2.205860614447954,3.460927948236228,3.858439375219586,2.766018495672629,4.563063352028583,4.879675004924358,1666758668.896698,1666758727.987777,random
221026-053111-2517-dark-save,7,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.6858526275991498,0.6941052877364723,0.6888283351135076,0.8866369013401332,0.8995743585656348,0.8871639330718473,4.927630936028526,5.49155971790664,5.472752055598646,6.206270906192939,6.960205691387923,6.939148301812887,1666758671.252071,1666758756.454578,random
221026-053113-0561-sane-path,1,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5345595800523859,0.5347737058680032,0.5245536928370933,0.7048858683054139,0.7037655941872484,0.6876792113814583,3.2561892465259348,3.521664502556879,3.869841207776021,4.072435313920915,4.431904316813011,4.890716847598632,1666758673.056634,1666758811.051749,random
221026-053116-1597-slow-path,7,8,8,-1,283,4,0.3552,CELU,AdamW,9.182542835656282e-06,0.0234879440835324,14,3.8511613663311945,3.847868373618781,3.789807430077516,4.006969451198331,4.000145079074933,3.94659168619544,247.1078445232316,246.3793589654948,243.3503681853312,251.34940894231588,250.4196053613157,247.72652061241143,1666758676.179686,1666758806.750267,random
221026-053118-7871-last-bend,9,8,8,-1,75,3,0.3424,ReLU,AdamW,0.0652852114112783,0.0189275762462931,24,0.6924379517019755,0.6850371600997185,0.6942650480554462,0.8990516512664306,0.8898849291485571,0.9087676024248652,7.644191771141791,7.872293840038136,7.673301421698172,10.321965346892291,9.97651111271138,9.59193543221417,1666758678.803063,1666758731.452335,random
221026-053144-2948-bold-meal,4,8,8,-1,94,2,0.384,Tanh,AdamW,5.994842503189409e-05,9.5547648748522e-05,9,0.4908076180865597,0.4923489262658073,0.507904750236054,0.6448047664617683,0.6500497846084936,0.6690734523203501,2.820301197799528,3.848602167392966,4.197089416739906,3.5253638824835885,4.971221158984381,5.200258507614587,1666758704.295337,1666758999.23036,random
221026-053207-9934-able-army,8,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.5893542654177357,0.5982749871051907,0.5958313285566397,0.7643605522680414,0.777390617078533,0.7776157637786878,3.198819454082949,4.239651950111647,4.689343777661868,4.100628064379578,5.299540056733273,5.774032000193203,1666758727.993921,1666758780.553478,random
221026-053236-4589-keen-tool,8,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.6483313617665352,0.6469416531716822,0.6622643316342992,0.8422247246055004,0.840048269814066,0.8575911975343147,4.80740850135411,5.225574686632093,4.8393712765921535,6.000084644357473,6.41957256898074,6.103984946941113,1666758756.459319,1666758832.552159,random
221026-053241-5500-hard-deal,0,8,8,-1,1386,2,0.3392,ReLU,AdamW,0.0025550970903525,0.0003132167683284,12,0.5516973417114891,0.5361751782177143,0.5415606851240757,0.7406210244736784,0.7101042904850975,0.7216922031903257,1.366271686436716,2.994875100452202,3.1094774040096467,1.715277073338601,3.798507041205225,3.850820051257199,1666758761.554201,1666759047.175436,random
221026-053300-5583-keen-wind,9,8,8,-1,677,2,0.3616,Tanh,AdamW,0.2280471722146732,0.003189021919446,53,0.5964699925414043,0.5913043682836353,0.6078945392882446,0.7750403330887344,0.7643536792661388,0.7905468018253042,3.1466407846300823,4.525230367884186,4.679095753727171,3.984594928548749,5.782896166376106,5.763005245137244,1666758780.577478,1666758844.710109,random
221026-053326-7556-fine-lift,8,8,8,-1,283,4,0.3552,CELU,AdamW,9.182542835656282e-06,0.0234879440835324,14,0.8916750745638513,0.891621611628618,0.8826390800254366,1.1167323633952138,1.117791922291529,1.1059784452017145,41.07767742501179,39.94238977624662,40.55904490728346,46.37538545062178,45.6859310302909,45.18938450404836,1666758806.756208,1666758925.811488,random
221026-053331-0605-bony-tune,2,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5476509562513474,0.5245056511555077,0.5432401624549079,0.7173043284676955,0.688205174509528,0.7139007862344041,3.557622769271003,3.8310994912916176,3.780553028431392,4.509554345758993,5.086127782914156,4.90802253218888,1666758811.062637,1666758945.65387,random
221026-053346-4651-same-tale,8,8,8,-1,850,4,0.096,ReLU,AdamW,2.1544346900318823e-05,0.0006667607160816,6,0.5464054673017743,0.5393567472019609,0.5433553715672411,0.7353171061239502,0.7212146970971952,0.725966796931541,3.449757816105284,4.726332873585576,4.454190896336848,4.897098713726141,6.212588629784348,5.988789535933002,1666758826.465767,1666759070.561182,random
221026-053352-5559-pure-road,9,8,8,-1,28,4,0.0864,Tanh,AdamW,7.109709432312424e-05,0.0122912203446009,19,0.6410471921969336,0.6344357709255103,0.6425100891586872,0.8306876092853832,0.821520309323651,0.832322213050669,4.961292897794805,5.336202812440329,5.512835891345706,6.112661578211803,6.71635511866285,6.96809150975885,1666758832.556274,1666758920.261461,random
221026-053525-3853-vain-blow,8,8,8,-1,22,2,0.1152,Tanh,AdamW,1.978318882784162e-06,0.0001320824160193,13,0.5212836689430361,0.5334727611917026,0.5253632994395001,0.6761726407460112,0.6932529916647989,0.6827729235738899,1.7836894379565724,3.4373231517158924,3.265879018524961,2.214792022102001,4.241786333660792,4.134730471124195,1666758925.406648,1666760021.088326,random
221026-053525-8156-that-wash,9,8,8,-1,283,4,0.3552,CELU,AdamW,9.182542835656282e-06,0.0234879440835324,14,3.3387845383371864,3.3499644715406336,3.365767869195566,3.513737626323485,3.5203853511028083,3.539257801320035,213.96885027688973,215.0821214132909,215.77347552947649,218.8428637272349,219.991706810336,220.54666460291696,1666758925.816634,1666759017.145741,random
221026-053545-6576-warm-suit,3,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5684246503824802,0.589287659703349,0.5431498729231472,0.7512008262037276,0.7776266691369615,0.7209946031425706,3.702505704054898,4.338498424426195,4.092152997615952,4.716348376990688,5.207342882819284,5.28868301310062,1666758945.65943,1666759031.369411,random
221026-053613-4497-dull-fear,0,8,8,-1,610,6,0.09664,CELU,AdamW,0.1621349131306837,0.0091345835897046,161,0.53446567244044,0.525982082161116,0.523164823236682,0.7018651392240166,0.6891486318499593,0.688533966306968,3.7931415161345465,4.07745612748426,4.034699055618823,4.8916371362919016,5.1645567459116055,5.138169120151802,1666758973.4505,1666759198.424476,random
221026-053614-2532-easy-fish,9,8,8,-1,331,2,0.3686400000000001,CELU,AdamW,2.483486070210905e-06,6.374391808854912e-05,227,0.5471099776225576,0.5404832061596728,0.5465973507431114,0.716223440357229,0.7059269599188576,0.7170406040212922,1.94361792305492,2.603984527823303,2.6866221644692025,2.449359045677652,3.281834357814259,3.382642150351419,1666758974.27159,1666759297.657857,random
221026-053639-2363-pure-yard,5,8,8,-1,94,2,0.384,Tanh,AdamW,5.994842503189409e-05,9.5547648748522e-05,9,0.5029842028241431,0.515257238848692,0.5046650509091724,0.6603559469313154,0.6781848724960216,0.6661235170571937,3.3595233098717627,4.159553071777344,4.243022857489221,4.156269739838586,5.149935848538601,5.251752857144683,1666758999.23696,1666759224.577313,random
221026-053711-3742-fine-hair,4,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5583363751868945,0.5615746919230501,0.5778920561673482,0.7320708713079583,0.7387768348792176,0.7552794051629292,4.069809446734263,4.509084038394588,4.403252644804681,5.233302503011785,5.684398994265463,5.413219863841516,1666759031.388467,1666759133.979807,random
221026-053726-7618-bare-test,8,8,8,-1,17,1,0.224,ReLU,AdamW,0.0012915496650148,0.0008274085499715,9,0.5195257966776237,0.5216843061029782,0.5258176659126107,0.6926620189697944,0.6947045449015977,0.6987287789823483,2.1346689418873765,2.8370823515152765,2.5600578188187777,2.678162608663303,3.7757511654214286,3.239990529014363,1666759046.764134,1666759598.857733,random
221026-053727-1787-bold-oven,1,8,8,-1,1386,2,0.3392,ReLU,AdamW,0.0025550970903525,0.0003132167683284,12,0.5610951467235953,0.5598388795715631,0.5474311946396409,0.7495020173602153,0.7466618332044516,0.7210453906100897,1.7701591507278565,2.6555569044135097,3.0715690461656444,1.981486781391776,3.2924635022861968,3.971119881898801,1666759047.179334,1666759242.991051,random
221026-053750-5667-easy-talk,9,8,8,-1,850,4,0.096,ReLU,AdamW,2.1544346900318823e-05,0.0006667607160816,6,0.5670264691699844,0.5592532894413271,0.5663704128842839,0.7648355419335967,0.749568913741583,0.7547296136186897,3.770760463108898,5.641730521908503,5.149146101508293,5.096214120647333,7.176097951454453,6.705186541795468,1666759070.596784,1666759284.164577,random
221026-053800-1317-fine-love,0,8,8,-1,11,5,0.04864,Tanh,AdamW,0.0691044751491576,0.0001875809600772,204,0.5423096961519057,0.5337011669821426,0.5283751851749857,0.7115922820238076,0.7027022176500142,0.6910077676185992,3.057245444289708,4.562883246752341,4.068470461350075,3.9379761084370233,5.823333340738022,5.184445271466483,1666759080.132929,1666759264.142542,random
221026-053853-9845-dear-hope,5,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5619780220346133,0.5661595931522635,0.5620043237984031,0.7420181314057585,0.7510954527013228,0.7450933448484346,4.443814034054861,4.516498724335718,4.764338708036718,5.504601610837336,5.587639080380958,5.861578960485913,1666759133.984907,1666759215.032368,random
221026-053917-7005-rash-hour,0,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.5811907688321416,0.5706322477496978,0.573106599017581,0.7676380941459727,0.7467671092321498,0.7568295868196026,6.397004152464112,6.550979367199426,6.680667485102203,8.31022181348766,8.14167177398188,8.550202981021727,1666759157.701014,1666759248.263993,random
